OTU	Sample	Abundance	SampleID	Group	Covariate	Kingdom	Phylum	Class	Order
ASV9	Indv157	0.193002726810556	Indv157	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales
ASV1	Indv26	0.192994456044352	Indv26	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV13	Indv30	0.1918826129897	Indv30	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV1	Indv157	0.19133891020012	Indv157	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV1	Indv34	0.191191964599284	Indv34	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV3	Indv55	0.191166400365213	Indv55	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV13	Indv20	0.190972808647188	Indv20	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV13	Indv24	0.190783648170012	Indv24	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV13	Indv90	0.190534852684529	Indv90	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV4	Indv134	0.190361750569188	Indv134	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV3	Indv157	0.190044830614226	Indv157	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV4	Indv53	0.189361356812464	Indv53	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV3	Indv8	0.189044308568557	Indv8	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV19	Indv101	0.18869150779896	Indv101	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV1	Indv56	0.188533556399202	Indv56	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV13	Indv124	0.188341048552051	Indv124	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV13	Indv88	0.188051362477945	Indv88	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV13	Indv39	0.188025774118489	Indv39	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV19	Indv149	0.187362901931411	Indv149	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV1	Indv48	0.187167789729209	Indv48	Case	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV13	Indv26	0.187054503563971	Indv26	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV17	Indv54	0.186950713632848	Indv54	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV13	Indv157	0.186948283033692	Indv157	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV9	Indv15	0.186899529347699	Indv15	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales
ASV19	Indv31	0.186750983947287	Indv31	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV4	Indv141	0.186436672967864	Indv141	Case	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV13	Indv10	0.185967727556388	Indv10	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV4	Indv106	0.184811046511628	Indv106	Case	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV2	Indv47	0.183859329573715	Indv47	Case	Site2	Bacteria	Firmicutes	Bacilli	Bacillales
ASV4	Indv97	0.183786610878661	Indv97	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV3	Indv49	0.183462989156058	Indv49	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV1	Indv64	0.183423423423423	Indv64	Case	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV19	Indv26	0.183382532939736	Indv26	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV4	Indv1	0.183041722745626	Indv1	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV9	Indv124	0.182850683604263	Indv124	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales
ASV4	Indv84	0.182584984548264	Indv84	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV3	Indv40	0.182308180088776	Indv40	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV1	Indv108	0.182178515879785	Indv108	Case	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV3	Indv156	0.182162389566681	Indv156	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV9	Indv130	0.181424661022344	Indv130	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales
ASV4	Indv2	0.181347938536437	Indv2	Case	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV13	Indv114	0.180898286477972	Indv114	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV13	Indv145	0.180442116477273	Indv145	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV9	Indv54	0.180201082753287	Indv54	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales
ASV13	Indv64	0.178578578578579	Indv64	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV3	Indv119	0.177930589878586	Indv119	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV3	Indv142	0.177846510728784	Indv142	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV3	Indv120	0.17774302840761	Indv120	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV1	Indv110	0.177708078335373	Indv110	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV13	Indv34	0.177635737866123	Indv34	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV4	Indv44	0.177256804095931	Indv44	Case	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV1	Indv129	0.17720891005606	Indv129	Case	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV4	Indv143	0.177097315436242	Indv143	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV3	Indv112	0.176779463243874	Indv112	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV19	Indv136	0.176709998785081	Indv136	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV4	Indv114	0.176650279222949	Indv114	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV1	Indv43	0.17649798199317	Indv43	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV3	Indv34	0.176371426564585	Indv34	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV13	Indv103	0.175999172741844	Indv103	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV19	Indv74	0.175752192738981	Indv74	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV13	Indv121	0.174888093106535	Indv121	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV9	Indv66	0.173848899130264	Indv66	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales
ASV9	Indv152	0.173384380871353	Indv152	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales
ASV4	Indv80	0.172957591964071	Indv80	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV3	Indv22	0.172873818788216	Indv22	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV3	Indv80	0.172683328190888	Indv80	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV13	Indv60	0.172605934948814	Indv60	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV1	Indv65	0.172375165484232	Indv65	Case	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV4	Indv90	0.172364233651576	Indv90	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV17	Indv35	0.172294968986906	Indv35	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV17	Indv148	0.171188439988204	Indv148	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV4	Indv88	0.171142913154283	Indv88	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV13	Indv154	0.169971315508469	Indv154	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV3	Indv135	0.169966910026787	Indv135	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV3	Indv102	0.169926090653411	Indv102	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV19	Indv15	0.169707106460772	Indv15	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV1	Indv83	0.169699079201342	Indv83	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV4	Indv69	0.169649847466321	Indv69	Case	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV1	Indv148	0.169345325862577	Indv148	Case	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV3	Indv50	0.168282192836051	Indv50	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV4	Indv107	0.168043258660645	Indv107	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV3	Indv21	0.167907322973853	Indv21	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV4	Indv23	0.167468954932329	Indv23	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV4	Indv11	0.167296517534235	Indv11	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV19	Indv88	0.167075083316997	Indv88	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV4	Indv60	0.166904237397953	Indv60	Case	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV1	Indv78	0.166116541830646	Indv78	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV1	Indv80	0.166100997634475	Indv80	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV19	Indv76	0.165762759004311	Indv76	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV4	Indv161	0.165587865906676	Indv161	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV19	Indv123	0.165472552944895	Indv123	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV3	Indv62	0.165429974549235	Indv62	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV1	Indv132	0.1650670351421	Indv132	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV17	Indv97	0.164644351464435	Indv97	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV13	Indv62	0.164462128544288	Indv62	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV3	Indv56	0.164210797245994	Indv56	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV3	Indv160	0.164043648935787	Indv160	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV13	Indv118	0.163842626116341	Indv118	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV13	Indv74	0.163650494060175	Indv74	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV4	Indv96	0.16357303993351	Indv96	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV4	Indv152	0.163564819738381	Indv152	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV13	Indv152	0.16342302102166	Indv152	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV4	Indv103	0.163383485859056	Indv103	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV4	Indv123	0.163312611948161	Indv123	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV1	Indv150	0.163103266848424	Indv150	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV4	Indv26	0.163078695370437	Indv26	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV4	Indv42	0.162951442889234	Indv42	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV17	Indv72	0.162863035466748	Indv72	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV13	Indv161	0.162174347084018	Indv161	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV1	Indv1	0.162096231493943	Indv1	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV13	Indv96	0.161831638105038	Indv96	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV19	Indv64	0.161761761761762	Indv64	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV3	Indv18	0.16175287146097	Indv18	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV17	Indv42	0.161684234779103	Indv42	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV3	Indv99	0.161613909942042	Indv99	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV4	Indv14	0.161583458032921	Indv14	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV13	Indv83	0.161566939847483	Indv83	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV1	Indv29	0.161259427750509	Indv29	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV4	Indv78	0.161006728449917	Indv78	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV19	Indv10	0.161005616474993	Indv10	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV1	Indv36	0.160534100019351	Indv36	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV19	Indv152	0.160445247970506	Indv152	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV1	Indv31	0.160394463361783	Indv31	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV13	Indv109	0.160174269605331	Indv109	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV13	Indv71	0.160172220413184	Indv71	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV3	Indv108	0.159700968340776	Indv108	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV3	Indv111	0.159526082317929	Indv111	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV13	Indv111	0.158908417092481	Indv111	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV19	Indv124	0.158682312412531	Indv124	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV1	Indv27	0.158431671107727	Indv27	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV13	Indv146	0.158408276024217	Indv146	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV3	Indv43	0.158258304874263	Indv43	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV19	Indv110	0.158200734394125	Indv110	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV4	Indv137	0.158141717503519	Indv137	Case	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV4	Indv77	0.158130215195433	Indv77	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV3	Indv114	0.157653572621832	Indv114	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV19	Indv5	0.157534246575342	Indv5	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV19	Indv119	0.157354679273665	Indv119	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV1	Indv67	0.157240153982825	Indv67	Case	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV1	Indv107	0.156931487313566	Indv107	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV2	Indv51	0.156740585386917	Indv51	Case	Site2	Bacteria	Firmicutes	Bacilli	Bacillales
ASV4	Indv13	0.156569579288026	Indv13	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV19	Indv17	0.15620749951428	Indv17	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV4	Indv115	0.156102647805586	Indv115	Case	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV3	Indv100	0.155904467049978	Indv100	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV19	Indv107	0.155208271436211	Indv107	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV4	Indv92	0.153920211805764	Indv92	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV4	Indv110	0.153840269277846	Indv110	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV1	Indv149	0.153656840190466	Indv149	Case	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV13	Indv150	0.153632754579806	Indv150	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV4	Indv39	0.153391802398425	Indv39	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV4	Indv118	0.153367125271542	Indv118	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV19	Indv62	0.153313976413234	Indv62	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV13	Indv31	0.153097775615796	Indv31	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV19	Indv14	0.153067609849	Indv14	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV3	Indv44	0.152950687146322	Indv44	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV19	Indv103	0.15293935163642	Indv103	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV3	Indv36	0.152876454814364	Indv36	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV19	Indv67	0.152650281314776	Indv67	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV17	Indv89	0.151329243353783	Indv89	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV13	Indv65	0.151295020197563	Indv65	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV9	Indv88	0.151293863948245	Indv88	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales
ASV4	Indv19	0.151254267478106	Indv19	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV13	Indv77	0.15104852876592	Indv77	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV3	Indv19	0.15089802582752	Indv19	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV9	Indv108	0.150669810847424	Indv108	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales
ASV1	Indv98	0.150475353519214	Indv98	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV1	Indv123	0.149720788115056	Indv123	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV33	Indv153	0.149720423778693	Indv153	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales
ASV3	Indv15	0.149675211015598	Indv15	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV4	Indv64	0.14958958958959	Indv64	Case	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV4	Indv70	0.149072041508681	Indv70	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV19	Indv132	0.149045822907719	Indv132	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV1	Indv124	0.148939605985574	Indv124	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV13	Indv43	0.148866811549208	Indv43	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV17	Indv59	0.148603614175076	Indv59	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV3	Indv152	0.14853415576589	Indv152	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV13	Indv56	0.14844604594299	Indv56	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV4	Indv36	0.148121527105852	Indv36	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV17	Indv75	0.148073022312373	Indv75	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV13	Indv133	0.14802472127969	Indv133	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV4	Indv142	0.147883239899478	Indv142	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV19	Indv135	0.147801880350859	Indv135	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV1	Indv134	0.147778058858251	Indv134	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV19	Indv118	0.147719044170891	Indv118	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV1	Indv82	0.14746486720733	Indv82	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV13	Indv28	0.147367557815319	Indv28	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV3	Indv58	0.147263768622992	Indv58	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV13	Indv57	0.147187584915914	Indv57	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV13	Indv41	0.146660497981157	Indv41	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV3	Indv91	0.146382978723404	Indv91	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV3	Indv67	0.145938209456125	Indv67	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV13	Indv151	0.14593661226536	Indv151	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV9	Indv105	0.145786446611653	Indv105	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales
ASV9	Indv27	0.145641416063951	Indv27	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales
ASV9	Indv94	0.145544838124343	Indv94	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales
ASV13	Indv7	0.145158832939743	Indv7	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV9	Indv116	0.145013099147633	Indv116	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales
ASV13	Indv16	0.144974391805378	Indv16	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV3	Indv26	0.144646842825257	Indv26	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV13	Indv126	0.144523527085805	Indv126	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV17	Indv57	0.143745659853265	Indv57	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales
ASV4	Indv32	0.1437344250623	Indv32	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV13	Indv55	0.143498440234345	Indv55	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV13	Indv120	0.143123968378073	Indv120	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
ASV3	Indv74	0.142999888975241	Indv74	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV4	Indv55	0.142965837327855	Indv55	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV4	Indv34	0.142375500456557	Indv34	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV1	Indv5	0.142370983027483	Indv5	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales
ASV4	Indv86	0.142351862364089	Indv86	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales
ASV19	Indv161	0.142208482272244	Indv161	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales
ASV3	Indv118	0.142167511465122	Indv118	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV3	Indv106	0.142151162790698	Indv106	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales
ASV13	Indv115	0.142047515415306	Indv115	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales
