OTU	Sample	Abundance	SampleID	Group	Covariate	Kingdom	Phylum	Class	Order	Family	Genus
ASV3	Indv34	0.176371426564585	Indv34	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV4	Indv114	0.176316166292778	Indv114	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV9	Indv157	0.175255349632574	Indv157	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
ASV19	Indv136	0.175252095735634	Indv136	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia
ASV1	Indv23	0.174933724012837	Indv23	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV3	Indv22	0.172873818788216	Indv22	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV6	Indv60	0.172832707010496	Indv60	Case	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
ASV4	Indv80	0.17264904521924	Indv80	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV4	Indv90	0.172364233651576	Indv90	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV17	Indv35	0.172294968986906	Indv35	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Bergeyella
ASV1	Indv154	0.171688197483302	Indv154	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV1	Indv73	0.171214968543182	Indv73	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV4	Indv88	0.171142913154283	Indv88	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV6	Indv51	0.171051414119606	Indv51	Case	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
ASV1	Indv70	0.17059136566221	Indv70	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV9	Indv152	0.170229359424297	Indv152	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
ASV3	Indv119	0.170033308262598	Indv119	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV3	Indv135	0.169966910026787	Indv135	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV4	Indv69	0.169649847466321	Indv69	Case	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV6	Indv28	0.169591602427423	Indv28	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
ASV9	Indv66	0.169535344452094	Indv66	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
ASV3	Indv80	0.168843635366314	Indv80	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV1	Indv85	0.168382176931231	Indv85	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV4	Indv107	0.168043258660645	Indv107	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV3	Indv21	0.167907322973853	Indv21	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV4	Indv11	0.167296517534235	Indv11	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV3	Indv50	0.16706252407241	Indv50	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV4	Indv60	0.166904237397953	Indv60	Case	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV4	Indv23	0.166457374075624	Indv23	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV1	Indv84	0.165678967460462	Indv84	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV3	Indv62	0.165429974549235	Indv62	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV1	Indv17	0.164691405997021	Indv17	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV17	Indv97	0.164644351464435	Indv97	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Bergeyella
ASV3	Indv160	0.164043648935787	Indv160	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV3	Indv102	0.163908692524037	Indv102	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV19	Indv150	0.16386856076912	Indv150	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia
ASV4	Indv161	0.163848903487586	Indv161	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV4	Indv152	0.163564819738381	Indv152	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV4	Indv123	0.163312611948161	Indv123	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV4	Indv96	0.163256421419242	Indv96	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV4	Indv26	0.163078695370437	Indv26	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV3	Indv56	0.163052570619651	Indv56	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV4	Indv42	0.162951442889234	Indv42	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV4	Indv103	0.162866449511401	Indv103	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV1	Indv77	0.162412165129556	Indv77	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV3	Indv18	0.16175287146097	Indv18	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV4	Indv14	0.161583458032921	Indv14	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV1	Indv50	0.161349338811144	Indv50	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV18	Indv139	0.161168384879725	Indv139	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
ASV4	Indv78	0.161006728449917	Indv78	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV1	Indv1	0.160876514131898	Indv1	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV13	Indv1	0.160750336473755	Indv1	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
ASV1	Indv144	0.160382604827049	Indv144	Case	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV1	Indv131	0.160358861624384	Indv131	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV1	Indv59	0.160291011499648	Indv59	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV3	Indv108	0.159700968340776	Indv108	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV3	Indv111	0.159526082317929	Indv111	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV3	Indv123	0.15915077441787	Indv123	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV1	Indv109	0.158944131214762	Indv109	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV3	Indv43	0.158258304874263	Indv43	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV4	Indv137	0.158141717503519	Indv137	Case	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV4	Indv77	0.158130215195433	Indv77	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV17	Indv72	0.157723907089969	Indv72	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Bergeyella
ASV3	Indv114	0.157653572621832	Indv114	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV18	Indv56	0.157197091564249	Indv56	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
ASV19	Indv153	0.156930547380812	Indv153	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia
ASV2	Indv51	0.156740585386917	Indv51	Case	Site2	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae	Gemella
ASV1	Indv65	0.156726297566109	Indv65	Case	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV4	Indv13	0.156407766990291	Indv13	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV4	Indv115	0.156102647805586	Indv115	Case	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV1	Indv72	0.155999594279339	Indv72	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV3	Indv100	0.155904467049978	Indv100	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV1	Indv16	0.155857874519846	Indv16	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV11	Indv114	0.155744355878001	Indv114	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
ASV24	Indv148	0.155190209377765	Indv148	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
ASV6	Indv16	0.153937259923175	Indv16	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
ASV4	Indv92	0.153920211805764	Indv92	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV6	Indv40	0.153878672585077	Indv40	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
ASV4	Indv110	0.153840269277846	Indv110	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV4	Indv39	0.153391802398425	Indv39	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV4	Indv118	0.153367125271542	Indv118	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV1	Indv53	0.153128296681003	Indv53	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV3	Indv44	0.152950687146322	Indv44	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV1	Indv45	0.152939357631508	Indv45	Case	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV3	Indv36	0.152876454814364	Indv36	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV1	Indv71	0.152538080248924	Indv71	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV11	Indv25	0.151856547726861	Indv25	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
ASV19	Indv17	0.151674114370831	Indv17	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia
ASV1	Indv105	0.151454530299241	Indv105	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV6	Indv35	0.151291391815169	Indv35	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
ASV4	Indv19	0.151254267478106	Indv19	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV3	Indv19	0.15089802582752	Indv19	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV9	Indv88	0.150803763967849	Indv88	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
ASV33	Indv153	0.149720423778693	Indv153	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium
ASV3	Indv15	0.149675211015598	Indv15	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV1	Indv103	0.149630319011427	Indv103	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV4	Indv64	0.14958958958959	Indv64	Case	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV4	Indv70	0.149072041508681	Indv70	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV3	Indv152	0.14853415576589	Indv152	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV1	Indv7	0.148320255960996	Indv7	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV4	Indv36	0.148121527105852	Indv36	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV4	Indv142	0.147883239899478	Indv142	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV3	Indv58	0.147263768622992	Indv58	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV1	Indv56	0.14677305192716	Indv56	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV6	Indv19	0.146771560041562	Indv19	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
ASV3	Indv91	0.146382978723404	Indv91	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV1	Indv62	0.145714592966986	Indv62	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV9	Indv27	0.145641416063951	Indv27	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
ASV21	Indv21	0.145622034056016	Indv21	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
ASV1	Indv157	0.145445302028932	Indv157	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV1	Indv138	0.145066234117329	Indv138	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV9	Indv116	0.145013099147633	Indv116	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
ASV1	Indv27	0.144880091358965	Indv27	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV3	Indv26	0.144646842825257	Indv26	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV4	Indv32	0.1437344250623	Indv32	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV17	Indv57	0.143504121252378	Indv57	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Bergeyella
ASV3	Indv67	0.143174415161386	Indv67	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV11	Indv65	0.143080213177637	Indv65	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
ASV3	Indv74	0.142999888975241	Indv74	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV4	Indv55	0.142965837327855	Indv55	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV19	Indv74	0.142389252803375	Indv74	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia
ASV4	Indv34	0.142375500456557	Indv34	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV4	Indv86	0.142351862364089	Indv86	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV19	Indv161	0.142208482272244	Indv161	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia
ASV3	Indv118	0.142167511465122	Indv118	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV3	Indv106	0.142151162790698	Indv106	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV13	Indv66	0.141237301709966	Indv66	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
ASV11	Indv5	0.141164814336176	Indv5	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
ASV9	Indv105	0.141035258814704	Indv105	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
ASV3	Indv110	0.140988372093023	Indv110	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV4	Indv7	0.140816637464767	Indv7	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV13	Indv36	0.140767976114782	Indv36	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
ASV24	Indv89	0.140531697341513	Indv89	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
ASV2	Indv28	0.139945875020502	Indv28	Case	Site1	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae	Gemella
ASV4	Indv135	0.139555648931141	Indv135	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV4	Indv74	0.139114022427001	Indv74	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV2	Indv32	0.138972944108224	Indv32	Control	Site2	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae	Gemella
ASV9	Indv69	0.13884614346265	Indv69	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
ASV4	Indv75	0.138804805741925	Indv75	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV1	Indv110	0.138616891064871	Indv110	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV17	Indv75	0.137806210017163	Indv75	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Bergeyella
ASV4	Indv154	0.137643684177467	Indv154	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella
ASV6	Indv63	0.137638681900977	Indv63	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
ASV21	Indv81	0.137571344223578	Indv81	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
ASV6	Indv11	0.137348124669836	Indv11	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
ASV1	Indv86	0.137111916510196	Indv86	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV3	Indv7	0.136360173687819	Indv7	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV2	Indv2	0.135668644454587	Indv2	Case	Site2	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae	Gemella
ASV19	Indv67	0.135573980850854	Indv67	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia
ASV11	Indv10	0.135508603013283	Indv10	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
ASV46	Indv127	0.135481023830538	Indv127	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia
ASV9	Indv99	0.135198395006687	Indv99	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
ASV11	Indv64	0.135175175175175	Indv64	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
ASV9	Indv156	0.135096760622634	Indv156	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
ASV21	Indv86	0.135015938168639	Indv86	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
ASV21	Indv145	0.134987571022727	Indv145	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
ASV2	Indv46	0.13490943971111	Indv46	Control	Site2	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae	Gemella
ASV9	Indv10	0.134795399839529	Indv10	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
ASV3	Indv137	0.134756765211951	Indv137	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV1	Indv119	0.134683571505319	Indv119	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV24	Indv51	0.134256546278876	Indv51	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
ASV9	Indv115	0.134249183895539	Indv115	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
ASV3	Indv159	0.133429498737829	Indv159	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
ASV1	Indv147	0.1334079820843	Indv147	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
