OTU	Sample	Abundance	SampleID	Group	Covariate	Kingdom	Phylum	Class	Order	Family
ASV13	Indv114	0.174884253734905	Indv114	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV9	Indv66	0.173848899130264	Indv66	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae
ASV9	Indv152	0.173384380871353	Indv152	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae
ASV4	Indv80	0.172957591964071	Indv80	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV3	Indv22	0.172873818788216	Indv22	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV6	Indv60	0.172832707010496	Indv60	Case	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae
ASV13	Indv8	0.172711282351956	Indv8	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV3	Indv80	0.172683328190888	Indv80	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV4	Indv90	0.172364233651576	Indv90	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV17	Indv35	0.172294968986906	Indv35	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
ASV1	Indv154	0.171688197483302	Indv154	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV1	Indv73	0.171214968543182	Indv73	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV17	Indv148	0.171188439988204	Indv148	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
ASV4	Indv88	0.171142913154283	Indv88	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV6	Indv51	0.171051414119606	Indv51	Case	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae
ASV1	Indv70	0.17059136566221	Indv70	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV3	Indv135	0.169966910026787	Indv135	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV3	Indv102	0.169926090653411	Indv102	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV4	Indv69	0.169649847466321	Indv69	Case	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV6	Indv28	0.169591602427423	Indv28	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae
ASV1	Indv85	0.168382176931231	Indv85	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV3	Indv50	0.168282192836051	Indv50	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV4	Indv107	0.168043258660645	Indv107	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV3	Indv21	0.167907322973853	Indv21	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV4	Indv23	0.167468954932329	Indv23	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV4	Indv11	0.167296517534235	Indv11	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV4	Indv60	0.166904237397953	Indv60	Case	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV1	Indv84	0.165678967460462	Indv84	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV4	Indv161	0.165587865906676	Indv161	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV3	Indv62	0.165429974549235	Indv62	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV1	Indv17	0.164691405997021	Indv17	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV17	Indv97	0.164644351464435	Indv97	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
ASV3	Indv56	0.164210797245994	Indv56	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV3	Indv160	0.164043648935787	Indv160	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV4	Indv96	0.16357303993351	Indv96	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV4	Indv152	0.163564819738381	Indv152	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV4	Indv103	0.163383485859056	Indv103	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV4	Indv123	0.163312611948161	Indv123	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV4	Indv26	0.163078695370437	Indv26	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV4	Indv42	0.162951442889234	Indv42	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV17	Indv72	0.162863035466748	Indv72	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
ASV13	Indv25	0.16268791885528	Indv25	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV1	Indv77	0.162412165129556	Indv77	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV3	Indv18	0.16175287146097	Indv18	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV17	Indv42	0.161684234779103	Indv42	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
ASV3	Indv99	0.161613909942042	Indv99	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV4	Indv14	0.161583458032921	Indv14	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV1	Indv50	0.161349338811144	Indv50	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV18	Indv139	0.161168384879725	Indv139	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae
ASV4	Indv78	0.161006728449917	Indv78	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV1	Indv1	0.160876514131898	Indv1	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV1	Indv144	0.160382604827049	Indv144	Case	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV1	Indv131	0.160358861624384	Indv131	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV1	Indv59	0.160291011499648	Indv59	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV3	Indv108	0.159700968340776	Indv108	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV13	Indv122	0.159631164876068	Indv122	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV3	Indv111	0.159526082317929	Indv111	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV1	Indv109	0.158944131214762	Indv109	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV3	Indv43	0.158258304874263	Indv43	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV4	Indv137	0.158141717503519	Indv137	Case	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV4	Indv77	0.158130215195433	Indv77	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV3	Indv114	0.157653572621832	Indv114	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV18	Indv56	0.157197091564249	Indv56	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae
ASV19	Indv153	0.156930547380812	Indv153	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
ASV2	Indv51	0.156740585386917	Indv51	Case	Site2	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae
ASV1	Indv65	0.156726297566109	Indv65	Case	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV4	Indv13	0.156569579288026	Indv13	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV4	Indv115	0.156102647805586	Indv115	Case	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV1	Indv72	0.155999594279339	Indv72	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV3	Indv100	0.155904467049978	Indv100	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV1	Indv16	0.155857874519846	Indv16	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV13	Indv124	0.154483798040693	Indv124	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV13	Indv90	0.154450261780105	Indv90	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV13	Indv110	0.153993268053856	Indv110	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV6	Indv16	0.153937259923175	Indv16	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae
ASV4	Indv92	0.153920211805764	Indv92	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV6	Indv40	0.153878672585077	Indv40	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae
ASV4	Indv110	0.153840269277846	Indv110	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV4	Indv39	0.153391802398425	Indv39	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV4	Indv118	0.153367125271542	Indv118	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV1	Indv53	0.153128296681003	Indv53	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV3	Indv44	0.152950687146322	Indv44	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV1	Indv45	0.152939357631508	Indv45	Case	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV3	Indv36	0.152876454814364	Indv36	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV13	Indv39	0.15267585466261	Indv39	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV1	Indv71	0.152538080248924	Indv71	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV13	Indv5	0.152364952184027	Indv5	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV13	Indv84	0.151717869478277	Indv84	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV19	Indv17	0.151674114370831	Indv17	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
ASV1	Indv105	0.151454530299241	Indv105	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV17	Indv89	0.151329243353783	Indv89	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
ASV9	Indv88	0.151293863948245	Indv88	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae
ASV6	Indv35	0.151291391815169	Indv35	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae
ASV4	Indv19	0.151254267478106	Indv19	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV13	Indv65	0.151023456329135	Indv65	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV3	Indv19	0.15089802582752	Indv19	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV9	Indv108	0.150669810847424	Indv108	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae
ASV33	Indv153	0.149720423778693	Indv153	Case	Site1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae
ASV3	Indv15	0.149675211015598	Indv15	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV1	Indv103	0.149630319011427	Indv103	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV13	Indv64	0.14958958958959	Indv64	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV4	Indv64	0.14958958958959	Indv64	Case	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV4	Indv70	0.149072041508681	Indv70	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV17	Indv59	0.148603614175076	Indv59	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
ASV3	Indv152	0.14853415576589	Indv152	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV1	Indv7	0.148320255960996	Indv7	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV4	Indv36	0.148121527105852	Indv36	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV17	Indv75	0.148073022312373	Indv75	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
ASV4	Indv142	0.147883239899478	Indv142	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV3	Indv58	0.147263768622992	Indv58	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV13	Indv10	0.147009004190069	Indv10	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV1	Indv56	0.14677305192716	Indv56	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV6	Indv19	0.146771560041562	Indv19	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae
ASV3	Indv91	0.146382978723404	Indv91	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV3	Indv67	0.145938209456125	Indv67	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV9	Indv105	0.145786446611653	Indv105	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae
ASV1	Indv62	0.145714592966986	Indv62	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV9	Indv27	0.145641416063951	Indv27	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae
ASV21	Indv21	0.145622034056016	Indv21	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae
ASV9	Indv94	0.145544838124343	Indv94	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae
ASV1	Indv157	0.145445302028932	Indv157	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV1	Indv138	0.145066234117329	Indv138	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV9	Indv116	0.145013099147633	Indv116	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae
ASV1	Indv27	0.144880091358965	Indv27	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV3	Indv26	0.144646842825257	Indv26	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV17	Indv57	0.143745659853265	Indv57	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
ASV4	Indv32	0.1437344250623	Indv32	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV19	Indv74	0.143221938492284	Indv74	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
ASV3	Indv74	0.142999888975241	Indv74	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV4	Indv55	0.142965837327855	Indv55	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV4	Indv34	0.142375500456557	Indv34	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV4	Indv86	0.142351862364089	Indv86	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV19	Indv161	0.142208482272244	Indv161	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
ASV3	Indv118	0.142167511465122	Indv118	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV3	Indv106	0.142151162790698	Indv106	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV13	Indv121	0.14136078782453	Indv121	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV13	Indv62	0.141233824425565	Indv62	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV9	Indv47	0.141230866229991	Indv47	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae
ASV3	Indv110	0.140988372093023	Indv110	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV4	Indv7	0.140816637464767	Indv7	Case	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV13	Indv43	0.140678360757529	Indv43	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV9	Indv69	0.14060095569774	Indv69	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae
ASV19	Indv66	0.139972741706594	Indv66	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
ASV2	Indv28	0.139945875020502	Indv28	Case	Site1	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae
ASV3	Indv42	0.139565693220437	Indv42	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV4	Indv135	0.139555648931141	Indv135	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV4	Indv74	0.139114022427001	Indv74	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV2	Indv32	0.138972944108224	Indv32	Control	Site2	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae
ASV4	Indv75	0.138804805741925	Indv75	Control	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV1	Indv110	0.138616891064871	Indv110	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV3	Indv7	0.138493181991316	Indv7	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV13	Indv77	0.13836736934563	Indv77	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV13	Indv125	0.137740872210953	Indv125	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV4	Indv154	0.137643684177467	Indv154	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV6	Indv63	0.137638681900977	Indv63	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae
ASV21	Indv81	0.137571344223578	Indv81	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae
ASV6	Indv11	0.137348124669836	Indv11	Case	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae
ASV1	Indv86	0.137111916510196	Indv86	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV9	Indv156	0.136779554059739	Indv156	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae
ASV9	Indv10	0.136578407773915	Indv10	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae
ASV9	Indv115	0.136108088501995	Indv115	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae
ASV2	Indv2	0.135668644454587	Indv2	Case	Site2	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae
ASV19	Indv67	0.135573980850854	Indv67	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
ASV46	Indv127	0.135481023830538	Indv127	Control	Site2	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae
ASV9	Indv99	0.135198395006687	Indv99	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae
ASV21	Indv86	0.135015938168639	Indv86	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae
ASV21	Indv145	0.134987571022727	Indv145	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae
ASV2	Indv46	0.13490943971111	Indv46	Control	Site2	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae
ASV3	Indv137	0.134756765211951	Indv137	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV1	Indv119	0.134683571505319	Indv119	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV17	Indv48	0.134558238814716	Indv48	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
ASV4	Indv102	0.133952514879979	Indv102	Control	Site1	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV13	Indv26	0.13359493124055	Indv26	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae
ASV19	Indv98	0.133498442118719	Indv98	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
ASV3	Indv159	0.133429498737829	Indv159	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV1	Indv147	0.1334079820843	Indv147	Control	Site1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV4	Indv136	0.133276637103633	Indv136	Case	Site2	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae
ASV17	Indv77	0.13282279314888	Indv77	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae
ASV1	Indv48	0.132549282216549	Indv48	Case	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV19	Indv25	0.132439775403007	Indv25	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
ASV3	Indv143	0.132298657718121	Indv143	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae
ASV1	Indv118	0.132271300989621	Indv118	Control	Site2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae
ASV19	Indv26	0.132226942184463	Indv26	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae
