OTU	Sample	Abundance	SampleID	Group	Covariate	Kingdom	Phylum	Class
ASV13	Indv26	0.187054503563971	Indv26	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV17	Indv54	0.186950713632848	Indv54	Control	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV13	Indv157	0.186948283033692	Indv157	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV9	Indv15	0.186899529347699	Indv15	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV19	Indv31	0.186750983947287	Indv31	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV4	Indv141	0.186436672967864	Indv141	Case	Site2	Bacteria	Firmicutes	Negativicutes
ASV13	Indv10	0.185967727556388	Indv10	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV4	Indv106	0.184811046511628	Indv106	Case	Site2	Bacteria	Firmicutes	Negativicutes
ASV4	Indv97	0.183786610878661	Indv97	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV1	Indv110	0.18375152998776	Indv110	Case	Site1	Bacteria	Firmicutes	Bacilli
ASV3	Indv49	0.183462989156058	Indv49	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV19	Indv26	0.183382532939736	Indv26	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV9	Indv124	0.183227473355582	Indv124	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV4	Indv1	0.183041722745626	Indv1	Control	Site2	Bacteria	Firmicutes	Negativicutes
ASV4	Indv84	0.182584984548264	Indv84	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV3	Indv40	0.18244909462411	Indv40	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV9	Indv130	0.182315869883506	Indv130	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV3	Indv156	0.182162389566681	Indv156	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV4	Indv2	0.181347938536437	Indv2	Case	Site2	Bacteria	Firmicutes	Negativicutes
ASV13	Indv114	0.180898286477972	Indv114	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV3	Indv119	0.180563017083915	Indv119	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV13	Indv145	0.180442116477273	Indv145	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV1	Indv27	0.180205557670346	Indv27	Control	Site1	Bacteria	Firmicutes	Bacilli
ASV9	Indv54	0.180201082753287	Indv54	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV1	Indv15	0.179781399509899	Indv15	Control	Site1	Bacteria	Firmicutes	Bacilli
ASV1	Indv98	0.179316130063114	Indv98	Control	Site1	Bacteria	Firmicutes	Bacilli
ASV13	Indv64	0.178578578578579	Indv64	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV3	Indv112	0.178113018836473	Indv112	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV3	Indv120	0.177916775258448	Indv120	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV3	Indv142	0.177846510728784	Indv142	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV13	Indv34	0.177635737866123	Indv34	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV4	Indv44	0.177256804095931	Indv44	Case	Site2	Bacteria	Firmicutes	Negativicutes
ASV4	Indv143	0.177097315436242	Indv143	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV19	Indv136	0.176709998785081	Indv136	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV4	Indv114	0.176650279222949	Indv114	Control	Site2	Bacteria	Firmicutes	Negativicutes
ASV3	Indv34	0.176371426564585	Indv34	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV13	Indv103	0.175999172741844	Indv103	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV19	Indv74	0.175752192738981	Indv74	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV9	Indv66	0.17512750980034	Indv66	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV13	Indv121	0.174888093106535	Indv121	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV9	Indv152	0.174164273813322	Indv152	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV4	Indv80	0.172957591964071	Indv80	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV3	Indv22	0.172873818788216	Indv22	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV3	Indv80	0.172683328190888	Indv80	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV1	Indv150	0.172669440857129	Indv150	Control	Site1	Bacteria	Firmicutes	Bacilli
ASV13	Indv60	0.172605934948814	Indv60	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV4	Indv90	0.172364233651576	Indv90	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV1	Indv25	0.172323854374208	Indv25	Case	Site1	Bacteria	Firmicutes	Bacilli
ASV17	Indv35	0.172294968986906	Indv35	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV17	Indv148	0.171188439988204	Indv148	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV4	Indv88	0.171142913154283	Indv88	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV1	Indv132	0.170892930500056	Indv132	Control	Site1	Bacteria	Firmicutes	Bacilli
ASV3	Indv135	0.170702242764851	Indv135	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV1	Indv82	0.170494644957593	Indv82	Case	Site1	Bacteria	Firmicutes	Bacilli
ASV3	Indv102	0.17012231015763	Indv102	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV1	Indv10	0.170054381741999	Indv10	Case	Site1	Bacteria	Firmicutes	Bacilli
ASV13	Indv154	0.169971315508469	Indv154	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV19	Indv15	0.169707106460772	Indv15	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV4	Indv69	0.169649847466321	Indv69	Case	Site2	Bacteria	Firmicutes	Negativicutes
ASV3	Indv50	0.16885993067146	Indv50	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV4	Indv107	0.168459207320696	Indv107	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV3	Indv21	0.167907322973853	Indv21	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV4	Indv23	0.167468954932329	Indv23	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV4	Indv11	0.167296517534235	Indv11	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV19	Indv88	0.167075083316997	Indv88	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV4	Indv60	0.166904237397953	Indv60	Case	Site2	Bacteria	Firmicutes	Negativicutes
ASV1	Indv88	0.165800823367967	Indv88	Control	Site1	Bacteria	Firmicutes	Bacilli
ASV4	Indv42	0.16577386095271	Indv42	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV19	Indv76	0.165762759004311	Indv76	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV4	Indv161	0.165587865906676	Indv161	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV19	Indv123	0.165472552944895	Indv123	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV3	Indv62	0.165429974549235	Indv62	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV1	Indv14	0.164929941504557	Indv14	Control	Site1	Bacteria	Firmicutes	Bacilli
ASV3	Indv56	0.164918602406538	Indv56	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV17	Indv97	0.164644351464435	Indv97	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV13	Indv62	0.164462128544288	Indv62	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV3	Indv160	0.164295746749739	Indv160	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV13	Indv118	0.163842626116341	Indv118	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV1	Indv124	0.163688233394337	Indv124	Case	Site1	Bacteria	Firmicutes	Bacilli
ASV13	Indv74	0.163650494060175	Indv74	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV4	Indv96	0.16357303993351	Indv96	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV4	Indv152	0.163564819738381	Indv152	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV13	Indv152	0.16342302102166	Indv152	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV4	Indv103	0.163383485859056	Indv103	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV4	Indv123	0.163312611948161	Indv123	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV4	Indv26	0.163078695370437	Indv26	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV17	Indv72	0.162863035466748	Indv72	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV13	Indv161	0.162174347084018	Indv161	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV13	Indv96	0.161831638105038	Indv96	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV19	Indv64	0.161761761761762	Indv64	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV3	Indv18	0.16175287146097	Indv18	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV17	Indv42	0.161684234779103	Indv42	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV3	Indv108	0.161657719131002	Indv108	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV3	Indv99	0.161613909942042	Indv99	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV4	Indv14	0.161583458032921	Indv14	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV13	Indv83	0.161566939847483	Indv83	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV4	Indv78	0.161006728449917	Indv78	Control	Site2	Bacteria	Firmicutes	Negativicutes
ASV19	Indv10	0.161005616474993	Indv10	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV1	Indv18	0.160911551686297	Indv18	Control	Site1	Bacteria	Firmicutes	Bacilli
ASV19	Indv152	0.160445247970506	Indv152	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV13	Indv109	0.160174269605331	Indv109	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV13	Indv71	0.160172220413184	Indv71	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV9	Indv94	0.159631362811575	Indv94	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV3	Indv111	0.159526082317929	Indv111	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV13	Indv111	0.158908417092481	Indv111	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV1	Indv134	0.158866683531495	Indv134	Control	Site2	Bacteria	Firmicutes	Bacilli
ASV19	Indv124	0.158682312412531	Indv124	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV13	Indv146	0.158408276024217	Indv146	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV3	Indv43	0.158258304874263	Indv43	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV19	Indv110	0.158200734394125	Indv110	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV4	Indv137	0.158141717503519	Indv137	Case	Site2	Bacteria	Firmicutes	Negativicutes
ASV4	Indv77	0.158130215195433	Indv77	Control	Site2	Bacteria	Firmicutes	Negativicutes
ASV3	Indv114	0.157653572621832	Indv114	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV19	Indv5	0.157534246575342	Indv5	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV19	Indv119	0.157354679273665	Indv119	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV4	Indv13	0.156569579288026	Indv13	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV1	Indv66	0.156538477750769	Indv66	Control	Site2	Bacteria	Firmicutes	Bacilli
ASV19	Indv17	0.15620749951428	Indv17	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV4	Indv115	0.156102647805586	Indv115	Case	Site2	Bacteria	Firmicutes	Negativicutes
ASV1	Indv123	0.155989885154357	Indv123	Control	Site1	Bacteria	Firmicutes	Bacilli
ASV3	Indv100	0.155904467049978	Indv100	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV19	Indv107	0.155208271436211	Indv107	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV9	Indv108	0.153981235261653	Indv108	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV4	Indv92	0.153920211805764	Indv92	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV3	Indv19	0.153896393053288	Indv19	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV4	Indv110	0.153840269277846	Indv110	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV13	Indv150	0.153632754579806	Indv150	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV4	Indv39	0.153391802398425	Indv39	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV4	Indv118	0.153367125271542	Indv118	Control	Site2	Bacteria	Firmicutes	Negativicutes
ASV19	Indv62	0.153313976413234	Indv62	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV13	Indv31	0.153097775615796	Indv31	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV19	Indv14	0.153067609849	Indv14	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV3	Indv44	0.152950687146322	Indv44	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV19	Indv103	0.15293935163642	Indv103	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV3	Indv36	0.152876454814364	Indv36	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV19	Indv67	0.152650281314776	Indv67	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV9	Indv88	0.152127033914919	Indv88	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV17	Indv89	0.151329243353783	Indv89	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV13	Indv65	0.151295020197563	Indv65	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV4	Indv19	0.151254267478106	Indv19	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV13	Indv77	0.15104852876592	Indv77	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV3	Indv15	0.150219767396632	Indv15	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV9	Indv105	0.149954155205468	Indv105	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV4	Indv70	0.149870285372181	Indv70	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV4	Indv64	0.14958958958959	Indv64	Case	Site2	Bacteria	Firmicutes	Negativicutes
ASV19	Indv132	0.149045822907719	Indv132	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV13	Indv43	0.148866811549208	Indv43	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV17	Indv59	0.148603614175076	Indv59	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV3	Indv152	0.14853415576589	Indv152	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV13	Indv56	0.14844604594299	Indv56	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV3	Indv67	0.148208469055375	Indv67	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV4	Indv36	0.148121527105852	Indv36	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV17	Indv75	0.148073022312373	Indv75	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV13	Indv133	0.14802472127969	Indv133	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV4	Indv142	0.147883239899478	Indv142	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV19	Indv135	0.147801880350859	Indv135	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV19	Indv118	0.147719044170891	Indv118	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV3	Indv58	0.14746785620572	Indv58	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV3	Indv91	0.147368421052632	Indv91	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV13	Indv28	0.147367557815319	Indv28	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV13	Indv57	0.147187584915914	Indv57	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV9	Indv69	0.147053265300613	Indv69	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV13	Indv41	0.146660497981157	Indv41	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV9	Indv27	0.146326608298439	Indv27	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV9	Indv132	0.146282257160996	Indv132	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV1	Indv135	0.146016072272703	Indv135	Control	Site2	Bacteria	Firmicutes	Bacilli
ASV13	Indv151	0.14593661226536	Indv151	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV13	Indv7	0.145158832939743	Indv7	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV9	Indv116	0.145013099147633	Indv116	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV13	Indv16	0.144974391805378	Indv16	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV3	Indv74	0.144942822249362	Indv74	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV3	Indv26	0.144718842249262	Indv26	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV13	Indv126	0.144523527085805	Indv126	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV17	Indv57	0.143745659853265	Indv57	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV4	Indv32	0.1437344250623	Indv32	Control	Site2	Bacteria	Firmicutes	Negativicutes
ASV13	Indv55	0.143498440234345	Indv55	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV13	Indv120	0.143123968378073	Indv120	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV4	Indv55	0.142965837327855	Indv55	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV3	Indv42	0.142445711652555	Indv42	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV4	Indv34	0.142375500456557	Indv34	Control	Site2	Bacteria	Firmicutes	Negativicutes
ASV4	Indv86	0.142351862364089	Indv86	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV19	Indv161	0.142208482272244	Indv161	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV3	Indv118	0.142167511465122	Indv118	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV3	Indv106	0.142151162790698	Indv106	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV13	Indv115	0.142047515415306	Indv115	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV3	Indv110	0.141906364749082	Indv110	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV9	Indv47	0.141230866229991	Indv47	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV13	Indv98	0.140888391787169	Indv98	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV4	Indv7	0.140816637464767	Indv7	Case	Site1	Bacteria	Firmicutes	Negativicutes
ASV13	Indv22	0.140143216819802	Indv22	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV4	Indv135	0.140133410368192	Indv135	Control	Site2	Bacteria	Firmicutes	Negativicutes
ASV19	Indv7	0.1394073284071	Indv7	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV13	Indv105	0.139201467033425	Indv105	Control	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV4	Indv74	0.139114022427001	Indv74	Control	Site2	Bacteria	Firmicutes	Negativicutes
ASV4	Indv75	0.138804805741925	Indv75	Control	Site2	Bacteria	Firmicutes	Negativicutes
ASV3	Indv7	0.138493181991316	Indv7	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV4	Indv154	0.138460249994766	Indv154	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV13	Indv73	0.138246588773593	Indv73	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV19	Indv41	0.138038358008075	Indv41	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV9	Indv115	0.137694958287994	Indv115	Case	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV9	Indv10	0.136979584559151	Indv10	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV9	Indv156	0.136779554059739	Indv156	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV13	Indv99	0.136703076237182	Indv99	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV19	Indv27	0.136086791016368	Indv27	Control	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV19	Indv63	0.136082132803444	Indv63	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV13	Indv137	0.135929923353668	Indv137	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV19	Indv115	0.135881392818281	Indv115	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV46	Indv127	0.135733198839995	Indv127	Control	Site2	Bacteria	Actinobacteria	Actinobacteria
ASV13	Indv131	0.135642564315846	Indv131	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV19	Indv122	0.13543693426952	Indv122	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV13	Indv17	0.13541869049932	Indv17	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV9	Indv99	0.135198395006687	Indv99	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV9	Indv5	0.134961661066598	Indv5	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV3	Indv137	0.134756765211951	Indv137	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV17	Indv48	0.134558238814716	Indv48	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV19	Indv129	0.134394999255842	Indv129	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV4	Indv102	0.133952514879979	Indv102	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV3	Indv159	0.133730015626878	Indv159	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV19	Indv50	0.133553729618693	Indv50	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV9	Indv101	0.133386976974499	Indv101	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV4	Indv136	0.133276637103633	Indv136	Case	Site2	Bacteria	Firmicutes	Negativicutes
ASV17	Indv77	0.13282279314888	Indv77	Control	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV13	Indv139	0.13241695303551	Indv139	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV3	Indv2	0.132321618743344	Indv2	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV3	Indv129	0.132311355856526	Indv129	Case	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV3	Indv143	0.132298657718121	Indv143	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV19	Indv91	0.132138857782755	Indv91	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV19	Indv134	0.132093768445906	Indv134	Control	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV3	Indv130	0.132089884779426	Indv130	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV13	Indv58	0.13207382139421	Indv58	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV9	Indv80	0.131818025986493	Indv80	Case	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV3	Indv88	0.131346794746128	Indv88	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV13	Indv19	0.131126614219979	Indv19	Case	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV19	Indv82	0.131121153965208	Indv82	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV9	Indv145	0.130681818181818	Indv145	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV3	Indv14	0.130485648211128	Indv14	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV4	Indv18	0.130258248591704	Indv18	Control	Site1	Bacteria	Firmicutes	Negativicutes
ASV3	Indv124	0.130207772634299	Indv124	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV4	Indv105	0.130032508127032	Indv105	Control	Site2	Bacteria	Firmicutes	Negativicutes
ASV13	Indv128	0.130032262589423	Indv128	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV17	Indv8	0.129742859535975	Indv8	Case	Site1	Bacteria	Bacteroidetes	Flavobacteriia
ASV13	Indv27	0.12969166349448	Indv27	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV19	Indv19	0.129642274009203	Indv19	Case	Site1	Bacteria	Fusobacteria	Fusobacteriia
ASV19	Indv60	0.129519243229234	Indv60	Case	Site2	Bacteria	Fusobacteria	Fusobacteriia
ASV13	Indv129	0.12923550131468	Indv129	Case	Site2	Bacteria	Bacteroidetes	Bacteroidia
ASV3	Indv78	0.128856163514028	Indv78	Control	Site2	Bacteria	Proteobacteria	Gammaproteobacteria
ASV9	Indv98	0.128625069904929	Indv98	Control	Site1	Bacteria	Proteobacteria	Betaproteobacteria
ASV13	Indv132	0.128281734324233	Indv132	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV17	Indv146	0.128254863927585	Indv146	Case	Site2	Bacteria	Bacteroidetes	Flavobacteriia
ASV9	Indv50	0.128065220182308	Indv50	Control	Site2	Bacteria	Proteobacteria	Betaproteobacteria
ASV3	Indv89	0.128057259713701	Indv89	Case	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV13	Indv159	0.127719677845895	Indv159	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
ASV3	Indv86	0.127505349111393	Indv86	Control	Site1	Bacteria	Proteobacteria	Gammaproteobacteria
ASV13	Indv142	0.127392228880727	Indv142	Control	Site1	Bacteria	Bacteroidetes	Bacteroidia
